RealGM ID,Season,Name,Position 1,Position 2,Play Style,School,Conference,Wins,Losses,SOS,Class,Birthday,Draft Day Age,Height,Weight,Height w/o Shoes,Height w/ Shoes,Wingspan,Standing Reach,Body Fat %,Hand Length,Hand Width,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Stock%,TOV%,Adjusted TOV%,USG%,Offensive Load,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,ATS/TOV,OFF RTG,DEF RTG,Hands-On Buckets,Pure Point Rating,FG/40,FGA/40,FG%,2FGM/40,2FGA/40,2FG%,3FGM/40,3FGA/40,3FG%,3 Point Proficiency,FT/40,FTA/40,FT%,TRB/40,AST/40,STL/40,BLK/40,TOV/40,PF/40,PTS/40,FGM/100Poss,FGA/100Poss,2FGM/100Poss,2FGA/100Poss,3FGM/100Poss,3FGA/100Poss,FT/100Poss,FTA/100Poss,TRB/100Poss,AST/100Poss,STL/100Poss,BLK/100Poss,TOV/100Poss,PF/100Poss,PTS/100Poss,FGA/100Poss,# Dunks,Dunk vs Rim Shot Percentage,% Dunks Unassisted,% Shots @ Rim,FG% @ Rim,%Astd @ Rim,% Shots @ Mid,FG% @ Mid,%Astd @ Mid,% Shots @ 3,%Astd @ 3,% Assisted,AAU Season,AAU Team,AAU League,AAU GP,AAU GS,AAU MIN,AAU PTS,AAU FGM,AAU FGA,AAU FG%,AAU 3PM,AAU 3PA,AAU 3P%,AAU FTM,AAU FTA,AAU FT%,AAU ORB,AAU DRB,AAU TRB,AAU AST,AAU STL,AAU BLK,AAU TOV,AAU PF,Event Year,Event Name,Event GP,Event MIN,Event PTS,Event FGM,Event FGA,Event FG%,Event 3PM,Event 3PA,Event 3P%,Event FTM,Event FTA,Event FT%,Event TRB,Event AST,Event STL,Event BLK,Event TOV,Event PF,Event Placement,Box Score Creation,Helio Score
121486,2020-21,Jamorko Pickett,SF,,Connector,Georgetown,Big East,13.0,13.0,10.36,4.0,"Dec 24, 1997",23.52,81,205.0,,,,,,,,76.0,26,26,902.0,13.7,0.51,0.46,0.403,0.297,309.0,3.5,18.2,11.1,12.0,1.7,1.8,3.06,17.3,0.147,20.4,27.819,0.9,1.2,2.1,0.095,1.5,2.7,4.1,0.83,99.8,101.2,0.247,-3.19,4.7,12.1,0.385,2.8,7.2,0.393,1.8,4.9,0.373,0.261,3.0,3.6,0.827,8.2,2.4,1.2,0.7,2.9,2.7,14.1,6.6,17.2,4.0,10.3,2.6,6.9,4.2,5.1,11.7,3.4,1.7,0.9,4.1,3.9,20.0,17.2,7.0,12.27,1.7745855599999998,20.9,49.1,30.8,38.6,32.7,34.4,40.6,80.6,52.4392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.412,1.2290116702714469
5839,2010-11,Ravern Johnson,SG,SF,Scorer,Mississippi State,SEC,14.0,14.0,3.77,4.0,"Jul 21, 1988",22.94,78,170.0,,,,,,,,111.0,28,24,978.0,19.4,0.574,0.54,0.546,0.289,415.0,2.6,8.3,5.6,5.0,0.7,1.6,1.1199999999999999,7.7,0.072,24.6,30.431,2.7,0.5,3.2,0.131,5.5,-1.4,4.1,0.58,115.3,109.6,0.272,-2.27,6.6,15.4,0.43,3.2,7.0,0.462,3.4,8.4,0.403,0.312,3.5,4.5,0.78,4.1,0.9,0.5,0.6,1.5,1.1,20.1,9.8,22.8,4.8,10.3,5.0,12.5,5.1,6.6,6.0,1.3,0.7,0.9,2.2,1.7,29.7,22.8,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.171,0.8046083486119794
83916,2019-20,Steven Enoch,C,,Stretch,Louisville,ACC,24.0,7.0,7.55,4.0,"Sep 18, 1997",22.78,82,250.0,,,,,,,,84.0,31,28,632.0,20.4,0.569,0.536,0.121,0.327,265.0,8.7,21.9,15.6,4.4,0.8,3.6,2.8800000000000003,14.0,0.131,24.3,30.419,1.4,1.3,2.7,0.174,2.1,2.1,4.1,0.31,109.3,93.0,0.158,-5.47,7.3,14.1,0.516,6.7,12.4,0.541,0.6,1.7,0.333,0.161,3.4,4.6,0.74,10.9,0.8,0.5,1.2,2.7,4.5,18.5,10.8,21.0,10.0,18.5,0.8,2.5,5.1,6.9,16.3,1.2,0.8,1.8,4.0,6.7,27.6,21.0,28.0,31.5,4.3361325,39.9,65.2,65.5,48.0,44.9,45.8,12.1,100.0,60.2185,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,U20 Euro Championship B,12,35:44,19.9,7.3,16.0,.458,0.9,3.0,.306,4.3,5.6,.776,14.7,1.4,0.9,1.9,3.8,2.0,17th,2.074,1.2517355654537214
27401,2016-17,Zak Irvin,SG,,Connector,Michigan,Big Ten,26.0,12.0,10.17,4.0,"Sep 5, 1994",22.82,78,210.0,,,,,,,,29.0,38,38,1345.0,16.0,0.531,0.516,0.365,0.177,497.0,2.3,14.4,8.5,16.5,1.6,0.2,0.32000000000000006,13.2,0.105,22.5,31.468,2.1,1.5,3.5,0.105,3.1,1.0,4.1,1.59,106.0,105.8,0.307,0.35,5.8,12.8,0.453,4.2,8.1,0.516,1.6,4.7,0.344,0.235,1.5,2.3,0.671,5.1,3.4,1.0,0.1,2.1,1.4,14.7,9.1,20.0,6.6,12.7,2.5,7.3,2.4,3.5,8.0,5.3,1.6,0.1,3.3,2.1,23.1,20.0,5.0,6.25,0.7986375000000001,18.6,83.8,31.3,44.9,38.3,10.8,36.5,74.1,37.7175,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,adidas Nations,4,26:30,13.8,5.0,11.8,.426,1.2,5.2,.238,2.5,2.8,.909,1.8,0.5,1.5,0.3,1.0,1.5,5th,3.711,1.7100941454514076
84439,2018-19,Robert Franks,PF,SF,Stretch,Washington State,Pac-12,11.0,16.0,2.2,4.0,"Dec 18, 1996",22.53,80,230.0,,,,,,,,371.0,27,26,930.0,24.1,0.624,0.585,0.461,0.306,526.0,4.6,19.2,12.0,17.3,1.1,2.3,2.53,15.7,0.129,29.7,40.203,2.8,0.6,3.4,0.146,5.3,-1.2,4.1,0.8,113.0,109.9,0.377,-4.21,8.6,17.5,0.493,5.4,9.5,0.573,3.2,8.1,0.399,0.291,4.6,5.4,0.848,8.4,3.0,0.8,0.8,3.7,2.9,25.1,12.1,24.5,7.6,13.2,4.5,11.3,6.4,7.5,11.7,4.2,1.1,1.1,5.2,4.1,35.0,24.5,9.0,7.23,0.9336243600000003,30.6,66.4,57.8,23.3,45.3,46.5,46.1,70.7,61.114000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.668,2.6080117152685585
5630,2010-11,Alex Tyus,SF,PF,Scorer,Florida,SEC,28.0,8.0,7.57,4.0,"Jan 8, 1988",23.48,80,207.0,,,,,,,,57.0,36,36,903.0,18.7,0.526,0.504,0.023,0.346,314.0,9.8,19.1,14.5,6.8,1.1,3.5,3.8500000000000005,13.9,0.127,20.9,27.545,1.6,1.6,3.3,0.145,2.1,2.0,4.1,0.6,107.8,96.2,0.176,-3.57,5.9,11.8,0.5,5.8,11.5,0.504,0.1,0.3,0.333,0.037,2.6,4.1,0.63,9.8,1.3,0.7,1.3,2.2,2.8,14.4,9.2,18.4,9.1,18.0,0.1,0.4,4.0,6.4,15.4,2.1,1.1,2.0,3.5,4.4,22.6,18.4,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.754,0.7708015660149735
54312,2019-20,Davide Moretti,SG,,Shooter,Texas Tech,Big 12,,,8.41,2.0,"Mar 25, 1998",22.27,74,185.0,,,,,,,,98.0,31,31,1058.0,14.1,0.594,0.534,0.601,0.351,365.0,0.2,5.7,3.1,13.2,2.0,0.0,0.0,15.7,0.128,19.7,27.26,2.0,1.6,3.7,0.138,2.2,1.8,4.0,1.11,110.1,98.4,,,4.6,11.0,0.419,2.1,4.4,0.474,2.5,6.6,0.383,0.307,3.5,3.9,0.902,2.0,2.6,1.4,0.0,2.4,2.5,15.2,6.8,16.1,3.0,6.4,3.7,9.7,5.1,5.7,2.9,3.9,2.0,0.0,3.5,3.6,22.3,16.1,0.0,0.0,0.0,10.3,70.0,52.4,29.6,39.5,41.2,60.1,92.5,73.1849,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,U20 Euro Championship A,59,22:39,11.8,3.7,9.8,.380,1.5,4.2,.350,2.8,3.3,.851,1.9,2.5,1.2,0.0,1.9,1.8,8th,3.114,0.9212583043937791
9291,2011-12,Austin Rivers,SG,PG,Slasher,Duke,ACC,27.0,7.0,8.4,1.0,"Aug 1, 1992",19.91,77,202.8,75.5,77.0,79.25,96.5,6.2,8.5,10.0,2.0,34,33,1129.0,16.9,0.538,0.505,0.396,0.458,488.0,2.2,10.0,6.0,13.0,1.7,0.1,0.17,13.9,0.119,25.2,34.476,2.4,1.0,3.5,0.124,3.2,0.8,4.0,0.9,107.8,104.7,0.28,-2.8,6.2,14.2,0.433,4.1,8.6,0.477,2.1,5.6,0.365,0.255,4.3,6.5,0.658,4.1,2.5,1.2,0.0,2.8,2.7,18.7,9.0,20.8,6.0,12.6,3.0,8.2,6.3,9.5,6.0,3.7,1.7,0.1,4.1,3.9,27.3,20.8,3.0,2.13,0.6474475799999999,35.1,58.2,13.4,25.4,33.3,0.0,39.6,39.7,20.4246,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,U18 Americas Championship,5,23:00,20.2,7.0,12.0,.583,4.2,7.0,.600,2.0,2.8,.714,1.8,1.2,2.0,0.2,1.6,1.8,Gold,3.666,2.3680388512369657
24180,2011-12,Maurice Harkless,SF,,Slasher,St. John's (NY),Big East,13.0,19.0,6.98,1.0,"May 11, 1993",19.14,80,206.6,79.25,80.75,84.0,102.5,5.3,9.25,10.25,37.0,32,32,1155.0,21.1,0.504,0.472,0.185,0.326,476.0,8.4,20.3,14.0,9.6,2.6,4.2,10.920000000000002,14.0,0.125,24.9,32.752,1.8,1.3,3.2,0.109,3.0,1.0,4.0,0.59,102.3,102.0,0.316,-4.26,6.7,14.8,0.452,6.1,12.1,0.506,0.6,2.7,0.215,0.124,3.3,4.8,0.676,9.6,1.6,1.8,1.6,2.8,2.6,17.2,9.9,22.0,9.1,17.9,0.9,4.1,4.8,7.2,14.2,2.4,2.6,2.3,4.1,3.8,25.6,22.0,43.0,21.92,5.46327504,45.9,64.8,45.7,35.6,32.2,30.6,18.5,82.4,47.1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.355,2.1430453936351284
54842,2015-16,Henry Ellenson,PF,,Connector,Marquette,Big East,20.0,13.0,5.57,1.0,"Jan 13, 1997",19.46,83,242.0,82.0,83.5,86.25,108.0,11.2,8.5,9.75,9.0,33,33,1107.0,20.9,0.534,0.48,0.239,0.439,536.0,7.8,24.2,16.5,11.0,1.4,4.4,6.16,12.9,0.114,26.7,34.083,2.0,2.0,4.0,0.143,2.8,1.1,3.9,0.76,106.3,98.5,0.286,-3.35,7.0,15.7,0.446,5.9,12.0,0.495,1.1,3.8,0.288,0.177,5.2,6.9,0.749,11.6,2.1,1.0,1.8,2.8,3.0,20.3,9.7,21.7,8.2,16.5,1.5,5.2,7.1,9.5,16.0,2.9,1.4,2.4,3.9,4.2,28.0,21.7,5.0,4.43,0.5839626,26.0,62.8,49.3,50.1,42.7,73.1,23.9,100.0,73.34109999999998,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,U17 World Cup,7,12:02,8.7,3.7,6.4,.578,0.0,0.9,.000,1.3,2.0,.643,5.1,0.6,0.7,0.0,0.6,0.9,Gold,2.976,3.114784412446982
76238,2019-20,EJ Montgomery,PF,,Connector,Kentucky,SEC,23.0,5.0,7.46,2.0,"Sep 12, 1999",20.8,82,230.0,,,,,,,,9.0,28,25,674.0,14.1,0.545,0.522,0.044,0.307,177.0,9.3,16.2,13.1,4.8,1.0,5.1,5.1,15.6,0.142,14.1,17.638,0.9,1.2,2.1,0.124,0.9,3.0,3.9,0.59,108.9,96.4,0.123,-2.7,4.2,8.1,0.518,4.2,7.8,0.534,0.1,0.4,0.167,0.024,1.7,2.5,0.667,9.0,1.0,0.7,1.8,1.7,4.6,10.1,6.2,11.9,6.1,11.4,0.1,0.5,2.4,3.6,13.1,1.5,1.0,2.7,2.5,6.8,14.8,11.9,17.0,32.78,3.9486788000000006,38.0,78.8,68.3,57.7,36.7,65.5,4.4,100.0,68.14750000000001,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,adidas Nations,20,21:42,6.4,3.0,6.8,.434,0.1,0.6,.083,0.4,1.1,.364,5.0,1.4,0.7,0.6,0.8,3.3,Gold,0.74,0.6363427773343974
4175,2010-11,Diante Garrett,PG,,Floor General,Iowa State,Big 12,16.0,16.0,4.55,4.0,"Nov 3, 1988",22.65,77,181.0,,,,,,,,181.0,32,31,1175.0,18.6,0.497,0.47,0.357,0.154,581.0,1.1,9.7,5.4,33.9,2.6,0.6,1.56,16.0,0.117,27.6,43.674,1.9,1.6,3.6,0.121,2.7,1.0,3.8,1.84,101.7,100.6,0.47,1.92,7.3,17.6,0.413,5.3,11.3,0.465,2.0,6.3,0.319,0.216,2.2,2.7,0.825,4.1,6.6,1.9,0.2,3.6,1.9,18.8,10.3,24.9,7.5,16.0,2.8,8.9,3.2,3.9,5.7,9.4,2.6,0.3,5.1,2.6,26.6,24.9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.865,2.502783954259164
107462,2018-19,Kenny Wooten,PF,C,Connector,Oregon,Pac-12,23.0,11.0,6.13,2.0,"Apr 17, 1998",21.2,81,230.0,,,,,,,,129.0,34,27,817.0,16.3,0.609,0.589,0.007,0.438,211.0,7.1,16.5,11.9,5.2,1.0,12.5,12.5,21.4,0.194,14.7,18.534,1.0,1.8,2.8,0.136,-0.9,4.8,3.8,0.46,107.5,93.4,0.127,-4.38,4.2,7.1,0.589,4.2,7.1,0.593,0.0,0.0,0.0,0.0,2.1,3.1,0.672,8.0,1.1,0.6,3.6,2.4,4.3,10.5,6.4,10.9,6.4,10.8,0.0,0.1,3.2,4.8,12.2,1.6,1.0,5.5,3.6,6.5,16.1,10.9,48.0,48.32,8.2748,68.5,72.0,75.0,30.8,31.1,64.3,0.7,0.0,71.1794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,0.7282137807836133
132418,2020-21,DJ Carton,PG,,Athletic,Marquette,Big East,13.0,14.0,8.58,2.0,"Aug 5, 2000",20.9,74,200.0,,,,,,,,34.0,27,24,839.0,16.4,0.549,0.507,0.432,0.373,354.0,2.2,12.2,7.5,23.8,2.2,1.4,3.08,21.2,0.165,24.7,36.291,1.1,1.0,2.1,0.101,2.3,1.6,3.8,1.08,100.5,103.0,0.324,-2.92,5.8,12.9,0.446,4.2,7.3,0.571,1.6,5.6,0.282,0.202,3.6,4.8,0.743,5.2,4.4,1.5,0.5,4.1,2.9,16.7,8.4,18.9,6.1,10.7,2.3,8.2,5.2,7.0,7.7,6.5,2.2,0.8,6.0,4.2,24.4,18.9,13.0,13.16,4.4143246,36.5,62.6,8.1,20.3,47.3,7.7,43.2,45.5,24.175600000000003,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,U18 Americas Championship,-,-:-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gold,4.806,1.8102847355535905
5962,2011-12,Festus Ezeli,C,PF,Rebounder,Vanderbilt,SEC,18.0,8.0,8.04,4.0,"Oct 21, 1989",22.69,83,264.2,81.75,83.5,89.75,108.0,5.5,9.0,10.75,116.0,26,22,603.0,21.0,0.567,0.539,0.0,0.842,254.0,13.0,19.2,16.1,2.9,1.1,9.0,9.9,20.1,,25.2,,1.1,1.0,2.1,0.14,0.4,3.3,3.7,0.14,103.4,96.1,0.16,-9.33,5.9,10.9,0.539,5.9,10.9,0.539,0.0,0.0,,,5.6,9.2,0.604,10.2,0.5,0.7,3.4,3.8,5.4,17.4,9.0,16.7,9.0,16.7,0.0,0.0,8.5,14.1,15.6,0.8,1.1,5.3,5.9,8.3,26.5,16.7,31.0,29.39,6.528459479999999,64.2,73.6,65.4,35.8,18.6,45.5,0.0,0.0,58.275800000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49975,2015-16,Cheick Diallo,PF,,Connector,Kansas,Big 12,24.0,3.0,11.22,1.0,"Sep 13, 1996",19.79,81,218.6,79.5,81.0,88.5,107.5,5.6,8.5,9.75,5.0,27,1,202.0,20.5,0.572,0.569,0.0,0.466,74.0,10.4,27.1,19.4,0.9,2.0,11.9,23.8,19.4,,21.7,,0.2,0.6,0.8,0.159,-1.6,5.4,3.7,0.06,101.3,85.5,0.044,-8.15,6.5,11.5,0.569,6.5,11.5,0.569,0.0,0.0,,,3.0,5.3,0.556,13.5,0.2,1.4,4.6,3.4,7.5,16.0,9.4,16.5,9.4,16.5,0.0,0.0,4.3,7.7,19.3,0.3,2.0,6.5,4.8,10.8,23.0,16.5,11.0,47.71,4.451104450000001,39.7,73.9,76.5,60.3,45.7,56.2,0.0,0.0,64.2591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134341,2020-21,Joshua Primo,SG,,Shooter,Alabama,SEC,23.0,7.0,10.01,1.0,"Dec 24, 2002",18.52,77,189.0,76.0,77.0,81.25,102.5,6.3,9.0,10.0,62.0,30,19,674.0,13.2,0.565,0.541,0.579,0.226,226.0,4.7,10.5,7.6,6.5,1.4,1.3,1.8199999999999998,16.0,0.144,17.6,22.896,1.0,1.1,2.1,0.125,1.6,2.1,3.7,0.61,107.8,98.7,0.13,-3.37,5.0,11.6,0.431,2.4,4.9,0.5,2.6,6.7,0.381,0.301,2.0,2.6,0.75,6.0,1.5,1.0,0.5,2.4,3.0,14.5,6.7,15.5,3.3,6.5,3.4,9.0,2.6,3.5,8.0,2.0,1.4,0.7,3.3,4.0,19.4,15.5,3.0,4.75,0.969646,32.3,60.3,36.8,9.7,15.8,33.3,57.9,88.4,66.3001,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,U19 World Cup,6,11:04,4.2,1.3,4.0,.333,1.0,2.7,.375,0.5,0.8,.600,0.8,0.8,0.0,0.2,0.3,0.7,8th,1.476,1.182363491257346
74084,2017-18,Troy Brown,SF,,Slasher,Oregon,Pac-12,23.0,12.0,4.84,1.0,"Jul 28, 1999",18.92,79,208.0,77.75,78.75,82.25,105.0,7.05,9.0,9.75,13.0,35,35,1093.0,16.6,0.532,0.494,0.342,0.326,424.0,5.9,18.0,12.0,18.7,2.9,0.8,2.32,18.8,0.147,21.0,30.7,1.5,1.6,3.1,0.114,1.4,2.3,3.7,1.29,105.7,102.4,0.265,-1.1,5.2,11.8,0.444,4.1,7.8,0.524,1.2,4.0,0.291,0.194,2.9,3.8,0.743,7.9,4.1,2.0,0.3,3.1,2.9,14.5,7.5,16.9,5.8,11.1,1.7,5.8,4.1,5.5,11.4,5.8,2.9,0.4,4.5,4.1,20.8,16.9,13.0,9.91,2.9645269500000007,40.7,63.4,26.5,25.2,34.6,28.6,34.2,87.5,47.9177,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,U17 World Cup,7,23:42,10.0,3.4,7.7,.444,0.7,2.9,.250,2.4,2.6,.944,5.9,3.0,2.9,0.1,1.1,1.4,Gold,3.539,2.8386058749963774
87282,2018-19,Oshae Brissett,SF,,Slasher,Syracuse,ACC,20.0,14.0,10.09,2.0,"Jun 20, 1998",21.03,80,203.2,79.0,80.0,84.0,104.0,2.9,9.0,9.5,137.0,34,34,1121.0,16.1,0.475,0.433,0.297,0.401,431.0,7.5,18.0,12.8,11.8,1.8,3.4,6.12,13.4,0.118,23.5,31.224,1.1,2.0,3.1,0.11,1.8,1.8,3.7,0.88,99.8,98.2,0.257,-2.62,5.2,13.3,0.393,4.2,9.4,0.445,1.1,4.0,0.27,0.174,3.5,5.4,0.66,9.1,2.2,1.2,1.0,2.5,2.5,15.1,7.8,19.9,6.2,14.0,1.6,5.9,5.3,8.0,13.5,3.2,1.8,1.4,3.7,3.8,22.5,19.9,16.0,9.91,2.79775156,43.3,54.9,34.8,27.0,27.7,21.4,29.7,90.0,47.5764,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,U18 Americas Championship,5,27:35,16.4,4.6,11.2,.411,0.8,3.2,.250,6.4,9.6,.667,7.8,1.0,2.4,0.6,0.8,2.8,Silver,2.384,1.8280332072041567
42067,2015-16,Jonah Bolden,PF,C,Connector,UCLA,Pac-12,15.0,16.0,9.69,2.0,"Jan 2, 1996",20.49,82,220.0,,,,,,,,33.0,31,11,672.0,12.4,0.499,0.451,0.293,0.366,156.0,5.8,17.5,11.8,7.8,1.7,4.2,7.14,15.3,0.133,12.1,16.531,0.6,0.9,1.4,0.086,0.3,3.4,3.7,1.27,105.9,103.7,0.094,-0.58,3.0,7.3,0.415,2.5,5.2,0.483,0.5,2.1,0.25,0.15,2.0,2.7,0.733,8.9,2.0,1.3,1.6,1.5,3.8,8.6,4.2,10.2,3.5,7.2,0.7,3.0,2.7,3.7,12.5,2.7,1.7,2.2,2.2,5.3,12.0,10.2,4.0,9.79,1.2225262499999998,33.3,58.5,62.5,37.4,39.1,72.2,29.3,100.0,77.1153,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,U19 World Cup,8,10:07,2.6,1.1,2.2,.500,0.2,0.8,.333,0.1,0.2,.500,2.9,0.8,0.4,0.8,0.5,1.8,4th,0.669,0.6417557833517333
89344,2018-19,Charlie Brown,SG,,Scorer,St. Joseph's,AAC,14.0,18.0,1.66,2.0,"Feb 2, 1997",22.41,79,200.0,,,,,,,,400.0,32,31,1139.0,21.9,0.55,0.496,0.371,0.338,577.0,6.4,13.0,9.7,10.1,1.7,2.7,4.59,9.6,0.085,28.0,35.185,2.8,1.0,3.9,0.136,4.3,-0.7,3.6,0.81,110.2,107.1,0.327,-2.41,7.2,16.8,0.43,5.0,10.5,0.473,2.2,6.2,0.356,0.244,4.8,5.7,0.845,6.9,1.7,1.2,0.9,2.1,2.9,21.4,10.5,24.4,7.3,15.3,3.2,9.0,6.9,8.2,10.1,2.5,1.7,1.3,3.0,4.2,31.1,24.4,9.0,7.44,1.1576268,25.3,66.1,38.5,38.0,35.0,37.1,36.7,67.8,48.72110000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22,1.3660266459323722
52544,2015-16,Jaylen Brown,SF,SG,Slasher,California,Pac-12,23.0,11.0,7.87,1.0,"Oct 24, 1996",19.68,78,222.8,77.25,78.75,83.75,102.5,5.05,8.75,9.0,4.0,34,34,939.0,17.6,0.518,0.471,0.27,0.574,476.0,4.4,16.6,10.8,15.3,1.7,2.2,3.74,17.9,0.155,31.4,42.522,1.0,1.8,2.7,0.117,1.1,2.5,3.6,0.65,98.5,97.2,0.258,-6.53,6.9,16.1,0.431,5.7,11.8,0.482,1.3,4.3,0.294,0.186,6.0,9.2,0.654,7.8,2.9,1.2,0.9,4.5,4.6,21.2,10.2,23.6,8.3,17.2,1.9,6.4,8.9,13.5,11.4,4.2,1.7,1.4,6.6,6.7,31.1,23.6,21.0,13.01,4.02201548,42.7,61.6,27.6,30.4,30.1,14.7,26.9,86.7,39.5763,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,U18 Americas Championship,4,07:30,7.3,2.8,5.0,.550,0.0,0.8,.000,1.8,2.0,.875,2.5,0.5,1.0,0.3,0.8,1.5,Gold,4.52,3.2912365199851226
2536,2010-11,Chris Wright,SF,PF,Scorer,Dayton,AAC,22.0,14.0,3.2,4.0,"Sep 30, 1988",22.75,80,217.0,,,,,,,,44.0,36,35,1038.0,19.9,0.496,0.465,0.056,0.474,453.0,8.7,24.0,16.2,15.4,1.6,5.9,9.440000000000001,17.6,0.155,28.2,38.744,0.9,2.2,3.2,0.123,0.8,2.8,3.6,0.65,96.2,92.4,0.288,-5.68,6.9,15.0,0.459,6.7,14.2,0.473,0.2,0.8,0.227,0.071,4.3,7.1,0.6,11.6,2.5,1.1,2.0,3.9,3.9,18.3,10.5,22.8,10.2,21.5,0.3,1.3,6.5,10.8,17.6,3.9,1.6,3.0,6.0,5.9,27.7,22.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.171,1.4415468730697432
73136,2015-16,Dejounte Murray,PG,SG,Athletic,Washington,Pac-12,19.0,15.0,8.12,1.0,"Sep 19, 1996",19.78,77,170.0,,,,,,,,49.0,34,34,1139.0,16.8,0.485,0.451,0.243,0.342,565.0,4.1,13.7,8.8,25.6,2.8,0.8,2.2399999999999998,16.3,0.13,25.8,38.6,1.2,1.6,2.8,0.099,1.9,1.8,3.6,1.37,99.7,102.0,0.367,-0.68,7.1,17.1,0.416,5.9,12.9,0.457,1.2,4.1,0.288,0.178,3.9,5.8,0.663,7.1,5.3,2.2,0.4,3.9,3.2,19.2,9.1,21.9,7.6,16.6,1.5,5.3,5.0,7.5,9.1,6.8,2.8,0.5,5.0,4.1,24.7,21.9,14.0,8.03,1.9433242399999993,35.8,58.6,32.4,39.9,34.0,15.2,24.3,94.1,40.5303,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,NIKE Global Challenge,4,24:30,13.8,5.5,10.0,.550,0.8,2.5,.300,2.0,3.5,.571,4.5,2.5,1.0,0.0,3.5,1.5,Gold,4.615,3.008513003312933
85940,2018-19,Tyler Cook,PF,,Playmaker,Iowa,Big Ten,21.0,12.0,9.84,3.0,"Sep 23, 1997",21.77,80,245.4,79.25,80.75,84.5,106.5,6.1,9.5,10.75,72.0,33,33,1016.0,19.3,0.547,0.51,0.018,0.592,482.0,8.2,20.1,14.2,16.6,1.3,2.0,2.6,17.4,0.15,26.0,34.603,1.8,1.2,3.1,0.121,2.7,0.9,3.6,0.87,105.5,104.0,0.296,-3.68,6.9,13.4,0.51,6.9,13.2,0.519,0.0,0.2,0.0,0.0,5.1,8.0,0.644,9.9,3.1,0.9,0.7,3.6,3.0,18.8,9.8,19.1,9.8,18.8,0.0,0.3,7.3,11.3,14.1,4.5,1.3,1.0,5.2,4.3,26.8,19.1,51.0,23.97,8.629199999999999,62.5,65.3,42.4,35.8,28.7,40.0,1.8,0.0,40.82,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,NIKE Global Challenge,4,16:15,7.3,3.2,5.0,.650,0.0,0.0,.000,0.8,1.8,.429,4.0,1.0,1.0,0.3,1.0,2.0,Bronze,2.736,1.8415890729080675
23255,2013-14,Eric Moreland,PF,C,Connector,Oregon State,Pac-12,8.0,12.0,5.87,3.0,"Dec 24, 1991",22.52,82,225.0,,,,,,,,252.0,20,19,588.0,17.6,0.528,0.512,0.015,0.623,191.0,10.1,30.2,20.9,9.1,1.3,6.5,8.450000000000001,21.1,0.186,18.6,24.144,0.4,0.9,1.3,0.091,1.0,2.5,3.5,0.62,100.2,101.7,0.188,-4.47,4.5,8.8,0.508,4.4,8.7,0.508,0.1,0.1,0.5,0.029,3.1,5.5,0.556,13.9,1.9,0.9,2.7,3.1,3.3,12.1,6.6,12.9,6.5,12.7,0.1,0.2,4.5,8.1,20.4,2.8,1.3,3.9,4.5,4.9,17.7,12.9,9.0,10.64,3.1243934400000004,65.4,57.6,55.1,33.1,37.2,50.0,1.5,100.0,54.08540000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.511,0.9158643394101493
