RealGM ID,Season,Name,Position 1,Position 2,Play Style,Height,Weight,School,Conference,Wins,Losses,SOS,Class,Birthday,Draft Day Age,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Stock%,Harmonic STK%,TOV%,Adjusted TOV%,USG%,Offensive Load,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,AST/TOV,OFF RTG,DEF RTG,Hands-On Buckets,Pure Point Rating,FG/40,FGA/40,FG%,2FGM/40,2FGA/40,2FG%,3FGM/40,3FGA/40,3FG%,3 Point Proficiency,3 Point Confidence,FT/40,FTA/40,FT%,TRB/40,AST/40,STL/40,BLK/40,TOV/40,PF/40,PTS/40,FGM/100Poss,FGA/100Poss,2FGM/100Poss,2FGA/100Poss,3FGM/100Poss,3FGA/100Poss,FT/100Poss,FTA/100Poss,TRB/100Poss,AST/100Poss,STL/100Poss,BLK/100Poss,TOV/100Poss,PF/100Poss,PTS/100Poss,# Dunks,Dunk vs Rim Shot Percentage,% Dunks Unassisted,Dunks per Minute Played,Unassisted Shots @ Rim /100Poss,% Shots @ Rim,FG% @ Rim,%Astd @ Rim,% Shots @ Mid,FG% @ Mid,%Astd @ Mid,% Shots @ 3,%Astd @ 3,% Assisted,Adj OFF +/-,Adj DEF +/-,AAU Season,AAU Team,AAU League,AAU GP,AAU GS,AAU MIN,AAU PTS,AAU FGM,AAU FGA,AAU FG%,AAU 3PM,AAU 3PA,AAU 3P%,AAU FTM,AAU FTA,AAU FT%,AAU ORB,AAU DRB,AAU TRB,AAU AST,AAU STL,AAU BLK,AAU TOV,AAU PF,Event Year,Event Name,Event GP,Event MIN,Event PTS,Event FGM,Event FGA,Event FG%,Event 3PM,Event 3PA,Event 3P%,Event FTM,Event FTA,Event FT%,Event TRB,Event AST,Event STL,Event BLK,Event TOV,Event PF,Event Placement,Finishing Score,Shooting Score,Shot Creation Score,Passing Score,Rebounding Score,Athleticism Score,Defense Score,College Productivity Score,Percentile Score,Box Score Creation,Rim Shot Creation,Helio Score,Draft Score,Image Link
22395,2013-14,Shabazz Napier,PG,,Shooter,72.0,175.2,UConn,Big East,32.0,8.0,8.63,4.0,"Jul 14, 1991",22.96,82.0,40.0,40.0,1404.0,25.5,0.591,0.517,43.3,0.48,745.0,3.4,15.0,9.7,30.8,3.2,1.0,1.5238095238095235,1.5238095238095235,15.8,0.115,27.5,43.536,4.9,3.1,7.9,0.226,7.5,4.5,12.0,1.71,118.9,94.9,0.42,1.16,6.1,14.1,0.429,3.6,8.0,0.448,2.5,6.1,40.5,0.29,0.4185322195704057,5.9,6.8,0.87,6.7,5.6,2.1,0.4,3.2,2.4,20.5,9.3,21.6,5.5,12.2,3.8,9.3,9.0,10.3,10.2,8.5,3.2,0.6,5.0,3.7,31.3,0.0,0.0,0.0,0.0,4.923979200000001,26.6,53.0,14.3,30.0,37.6,10.7,43.3,41.4,24.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1983805668016194,0.7368421052631579,0.2995951417004048,0.5112540192926045,0.6363636363636362,0.5040485829959515,,,,8.432,53.926,1.6515713328323278,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Napier_Shabazz_21.jpg
24275,2013-14,Marcus Smart,SG,PG,Scorer,75.0,227.2,Oklahoma State,Big 12,21.0,10.0,8.34,2.0,"Mar 6, 1994",20.32,10.0,31.0,31.0,1014.0,26.9,0.552,0.486,42.5,0.648,589.0,5.1,14.9,10.2,30.1,5.0,1.9,2.753623188405797,2.753623188405797,14.0,0.106,29.2,44.268,3.1,2.5,5.6,0.22,6.5,5.5,12.0,1.8,114.3,92.3,0.376,1.48,6.4,15.2,0.422,4.5,8.8,0.514,1.9,6.5,29.9,0.213,0.3510359116022099,7.2,9.9,0.728,7.2,5.8,3.5,0.7,3.2,3.6,22.0,9.2,21.9,6.5,12.6,2.8,9.3,10.3,14.2,10.4,8.4,5.0,1.0,4.7,5.2,31.6,16.0,11.97,2.8659771000000003,0.0157790927021696,5.243517000000001,34.7,64.9,31.0,22.8,30.7,33.3,42.5,61.2,44.3594,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,U19 World Cup,14,17:07,8.8,3.1,6.6,.473,0.5,2.2,.226,2.0,3.2,.622,3.0,2.9,2.9,0.2,1.8,1.9,Gold,0.7732793522267206,0.097165991902834,0.8967611336032388,0.5643086816720257,0.6818181818181818,0.9757085020242916,,,,7.161,60.382,3.5511682213012388,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Smart_Marcus_bos22.jpg
41490,2014-15,DAngelo Russell,PG,SG,Primary,76.0,193.4,Ohio State,Big Ten,24.0,11.0,7.37,1.0,"Feb 23, 1996",19.35,16.0,35.0,34.0,1188.0,26.6,0.573,0.541,44.9,0.303,671.0,3.6,15.4,9.8,30.1,2.8,1.1,1.5794871794871796,1.5794871794871796,14.8,0.107,30.2,48.635,4.4,2.4,6.8,0.229,8.6,3.3,11.9,1.72,115.7,94.5,0.421,1.22,7.8,17.3,0.449,4.6,9.6,0.479,3.2,7.8,41.1,0.298,0.4291604651162791,4.0,5.3,0.756,6.7,5.9,1.9,0.4,3.4,2.5,22.7,11.8,26.3,6.9,14.5,4.8,11.8,6.0,8.0,10.1,8.9,2.8,0.6,5.2,3.8,34.4,4.0,3.55,0.5068973999999999,0.0033670033670033,3.755324400000001,21.9,62.2,34.8,33.1,38.7,24.6,45.0,53.2,39.7038,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,adidas Nations,9,27:00,16.3,6.2,12.8,.487,1.1,2.8,.400,2.8,3.4,.806,4.6,2.1,2.0,0.0,2.3,2.3,Gold,0.3380566801619433,0.6923076923076923,0.8663967611336032,0.5418006430868167,0.6454545454545455,0.6862348178137652,,,,9.706,55.081,5.997813020304008,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Russell_Dangelo_min22.jpg
89432,2019-20,Malachi Flynn,PG,SG,Floor General,74.0,185.0,San Diego State,MWC,30.0,2.0,3.93,3.0,"May 9, 1998",22.15,293.0,32.0,32.0,1070.0,27.7,0.583,0.532,48.9,0.336,580.0,2.3,13.3,8.0,30.7,3.2,0.4,0.7111111111111111,0.7111111111111112,10.5,0.074,26.8,43.241,4.9,2.5,7.4,0.278,7.6,4.1,11.7,2.84,124.5,90.3,0.406,5.0,6.9,15.6,0.441,4.0,8.0,0.507,2.8,7.6,37.3,0.278,0.4231948955916473,4.5,5.2,0.857,5.3,6.1,2.1,0.1,2.1,2.1,21.1,10.4,23.6,6.1,12.1,4.3,11.5,6.8,7.9,8.1,9.2,3.2,0.2,3.2,3.2,31.9,1.0,1.14,0.2044589999999999,0.0009345794392523,4.23266,21.1,68.2,15.0,30.0,38.4,8.3,48.9,63.2,36.5598,6.1024,2.8624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5789473684210527,0.7165991902834008,0.6133603238866396,0.9083601286173634,0.4818181818181818,0.1538461538461538,0.5166666666666667,0.8444444444444444,60.2,8.482,66.69,2.408814169516022,0.6238205887877214,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Flynn_Malachi_tor22.jpg
132168,2019-20,Tyrese Haliburton,PG,SG,Primary,77.0,185.0,Iowa State,Big 12,10.0,12.0,10.07,2.0,"Mar 1, 2000",20.33,172.0,22.0,22.0,807.0,25.9,0.631,0.611,50.8,0.184,365.0,4.6,13.7,9.2,35.3,3.8,2.0,2.620689655172414,2.6206896551724137,18.7,0.12,20.1,35.952,2.7,1.0,3.8,0.187,8.0,3.7,11.7,2.33,121.5,101.1,0.445,4.06,6.1,12.1,0.504,3.5,5.9,0.592,2.6,6.1,41.9,0.316,0.4592276159654799,1.8,2.2,0.822,6.4,7.0,2.7,0.7,3.0,1.4,16.6,8.7,17.2,5.0,8.4,3.7,8.7,2.6,3.2,9.1,10.0,3.8,1.1,4.3,2.0,23.6,7.0,11.66,1.91319612,0.0086741016109045,2.8222104000000003,24.6,75.0,33.3,24.6,43.3,0.0,50.8,80.8,49.23819999999999,3.5708,2.2113,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,U19 World Cup,7,24:57,7.9,3.1,4.6,.688,1.4,2.6,.556,0.1,0.4,.333,2.4,6.9,2.3,0.7,1.1,1.1,Gold,0.8522267206477733,0.9352226720647774,0.6356275303643725,0.8569131832797428,0.5909090909090908,0.7935222672064778,0.9,0.65,77.7,7.754,64.3,5.020776822966521,0.780430759972961,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Haliburton_Tyrese_ind22.jpg
22406,2013-14,Russ Smith,PG,SG,Scorer,73.0,160.0,Louisville,ACC,31.0,6.0,4.8,4.0,"Apr 19, 1991",23.2,282.0,37.0,36.0,1084.0,26.2,0.576,0.541,37.6,0.451,662.0,2.9,9.6,6.2,31.6,4.0,0.4,0.7272727272727273,0.7272727272727273,15.2,0.111,30.7,50.346,3.9,2.9,6.7,0.249,7.2,4.3,11.5,1.64,116.9,89.8,0.378,0.87,8.3,17.7,0.468,5.7,11.1,0.517,2.6,6.7,38.7,0.266,0.3814207077326343,5.6,8.0,0.705,4.5,6.3,2.7,0.1,3.9,3.4,24.8,12.0,25.7,8.3,16.0,3.7,9.7,8.2,11.6,6.5,9.2,4.0,0.2,5.6,4.9,36.0,7.0,3.88,1.09124224,0.0064575645756457,7.228073599999999,37.6,63.4,25.2,24.5,35.1,10.0,37.8,80.9,42.5054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7894736842105263,0.3441295546558704,0.9271255060728744,0.5369774919614148,0.3181818181818182,0.5870445344129555,,,,9.85,63.259,1.968483972046692,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Smith_Russ_mem1516.jpg
85677,2018-19,Ty Jerome,PG,SG,Floor General,77.0,194.4,Virginia,ACC,34.0,3.0,10.15,3.0,"Jul 8, 1997",21.98,44.0,37.0,37.0,1256.0,22.9,0.555,0.532,48.4,0.222,547.0,1.8,13.1,7.8,32.6,3.0,0.1,0.1935483870967742,0.1935483870967742,11.9,0.079,23.4,40.614,4.3,2.9,7.2,0.228,6.8,4.6,11.5,3.31,120.4,92.2,0.399,6.72,5.7,13.0,0.435,3.2,6.7,0.469,2.5,6.3,39.900000000000006,0.296,0.4374088335220838,2.1,2.9,0.736,5.0,6.4,1.8,0.0,1.9,2.0,16.0,9.3,21.4,5.2,11.0,4.1,10.4,3.5,4.8,8.2,10.6,3.0,0.1,3.2,3.4,26.3,0.0,0.0,0.0,0.0,3.7737616,18.8,62.3,6.2,32.8,38.1,9.8,48.4,68.4,37.485600000000005,6.4783,2.2176,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,NIKE Global Challenge,4,23:45,11.5,4.5,8.2,.545,1.0,2.5,.400,1.5,1.8,.857,2.8,3.5,1.5,0.0,0.5,1.8,4th,0.2874493927125506,0.6275303643724697,0.6356275303643725,0.9614147909967846,0.4636363636363636,0.0040485829959514,0.2444444444444444,0.9333333333333332,52.0,8.324,63.801,4.1403803080908,0.713899911214057,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Jerome_Ty_okc21.jpg
31267,2014-15,Briante Weber,SG,PG,Slasher,74.0,170.0,VCU,A-10,16.0,4.0,6.1,4.0,"Dec 29, 1992",22.5,400.0,20.0,19.0,529.0,23.5,0.498,0.445,21.2,0.394,190.0,2.8,13.7,7.8,31.9,8.9,0.9,1.6346938775510202,1.6346938775510202,17.3,0.118,18.9,33.165,0.9,1.6,2.5,0.187,2.2,9.2,11.4,2.5,107.8,84.8,0.267,4.16,4.2,10.4,0.401,3.3,8.2,0.398,0.9,2.2,41.4,0.236,0.2804089456869009,3.0,4.1,0.741,5.5,6.4,5.9,0.3,2.6,2.9,12.2,6.3,15.6,4.9,12.3,1.4,3.3,4.6,6.1,8.3,9.7,8.9,0.5,3.9,4.4,18.4,1.0,1.88,0.6402528,0.0018903591682419,5.312736,38.7,47.2,12.0,40.1,32.7,0.0,21.2,75.0,20.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2226720647773279,0.1923076923076923,0.068825910931174,0.8520900321543409,0.4636363636363636,0.4129554655870445,,,,5.184,49.608,1.4639825407433076,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Weber_Briante_mia_18.jpg
179670,2023-24,Reed Sheppard,PG,SG,Shooter,75.0,180.0,Kentucky,SEC,23.0,10.0,7.47,1.0,"Jun 24, 2004",20.02,43. 0,33.0,5.0,955.0,23.6,0.699,0.679,54.8,0.247,421.0,1.5,13.3,7.7,24.1,4.6,2.5,3.23943661971831,3.23943661971831,18.3,0.116,18.0,31.793,3.0,1.4,4.5,0.188,6.4,5.0,11.4,2.24,129.4,103.1,0.274,3.17,5.9,11.0,0.536,2.8,5.0,0.555,3.1,6.0,52.1,0.403,0.5341590271281572,2.3,2.7,0.831,5.7,6.2,3.4,1.0,2.8,2.6,17.2,8.0,14.9,3.7,6.7,4.3,8.2,3.1,3.7,7.7,8.4,4.6,1.3,3.7,3.6,23.3,5.0,8.77,1.75274589,0.0052356020942408,2.9778693,21.7,66.7,7.9,23.6,45.2,10.7,54.8,76.0,45.8875,6.7232,2.8831,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,GLOBL JAM,4.0,21:38,8.5,3.0,6.0,0.5,1.0,3.2,0.308,1.5,1.8,0.857,2.2,5.8,1.8,1.3,1.8,1.5,Gold,0.5222672064777328,0.9959514170040484,0.1376518218623481,0.77491961414791,0.4545454545454545,0.6862348178137652,0.9888888888888888,0.8111111111111111,67.10000000000001,7.363,66.511,3.717922685930616,0.7358771930378832,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Sheppard_Reed_uk23.jpg
3715,2012-13,Erick Green,SG,PG,Scorer,75.0,178.2,Virginia Tech,ACC,13.0,19.0,6.34,4.0,"May 9, 1991",22.15,269.0,32.0,32.0,1166.0,31.6,0.592,0.53,28.5,0.485,753.0,1.4,11.6,6.3,27.0,2.1,0.6,0.9333333333333332,0.9333333333333332,9.3,0.074,32.4,47.192,6.2,0.3,6.5,0.222,10.1,1.3,11.4,1.75,123.6,111.4,0.483,0.97,9.0,18.9,0.475,6.9,13.5,0.509,2.1,5.4,38.9,0.25,0.3289762611275964,7.5,9.2,0.816,4.4,4.2,1.4,0.2,2.4,1.5,27.5,13.2,27.8,10.1,19.9,3.1,7.9,11.0,13.5,6.4,6.1,2.1,0.3,3.5,2.2,40.5,10.0,8.0,1.421928,0.0085763293310463,4.941199799999999,22.7,66.4,21.7,48.7,43.7,11.1,28.5,65.6,29.0276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5425101214574899,0.7550607287449392,0.917004048582996,0.3794212218649517,0.3272727272727272,0.6923076923076923,,,,7.521,63.767,2.618435526482948,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Green_Erick_den1516.jpg
104371,2019-20,Devon Dotson,PG,,Athletic,74.0,185.2,Kansas,Big 12,27.0,3.0,11.63,2.0,"Aug 2, 1999",20.91,21.0,30.0,30.0,1047.0,24.9,0.578,0.517,31.6,0.44,534.0,2.0,10.7,6.6,22.5,3.5,0.3,0.5526315789473684,0.5526315789473685,13.4,0.104,26.4,39.312,3.8,2.4,6.2,0.238,6.5,4.8,11.3,1.64,118.0,90.5,0.366,0.68,7.0,14.9,0.468,5.5,10.2,0.541,1.5,4.7,30.9,0.203,0.3124608,5.4,6.5,0.83,4.7,4.6,2.4,0.1,2.8,2.1,20.8,10.2,21.9,8.1,15.0,2.1,6.9,8.0,9.6,6.9,6.7,3.5,0.2,4.1,3.0,30.6,0.0,0.0,0.0,0.0,9.0397944,50.4,64.8,18.1,18.0,24.3,5.9,31.6,57.9,28.4808,6.1761,3.1676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9635627530364372,0.048582995951417,0.2206477732793522,0.3745980707395498,0.3545454545454545,0.2226720647773279,0.5333333333333333,0.9666666666666668,46.1,5.683,68.472,2.458396379492845,0.5940322566885207,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Dotson_Devon_chi21.jpg
56870,2016-17,Frank Mason,PG,,Shooter,72.0,188.8,Kansas,Big 12,31.0,5.0,12.23,4.0,"Apr 3, 1994",23.24,118.0,36.0,36.0,1301.0,25.5,0.622,0.573,35.4,0.484,745.0,2.0,10.5,6.4,26.1,2.0,0.2,0.3636363636363636,0.3636363636363636,12.4,0.089,25.6,41.574,5.8,1.7,7.5,0.23,8.6,2.7,11.3,2.17,128.6,103.5,0.4,2.92,7.4,15.1,0.49,4.9,9.8,0.5,2.5,5.3,47.1,0.319,0.4042036363636364,5.8,7.3,0.794,4.6,5.7,1.4,0.1,2.6,2.2,23.2,10.4,21.2,6.9,13.7,3.5,7.5,8.1,10.3,6.5,8.1,2.0,0.1,3.7,3.1,32.4,1.0,0.54,0.15874056,0.0007686395080707,6.2320368,37.4,56.0,21.4,27.2,41.8,10.7,35.4,56.1,30.7734,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,adidas Nations Counselors,17,26:25,12.1,4.4,9.0,.490,0.9,2.9,.300,2.4,3.6,.656,4.4,3.4,1.8,0.1,1.8,2.0,-,0.5,0.8987854251012146,0.4392712550607287,0.729903536977492,0.3363636363636363,0.3016194331983806,,,,8.485,56.483,1.7052089663739496,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Mason_Frank_mil19.jpg
80992,2015-16,Gary Payton,SG,PG,Slasher,75.0,183.8,Oregon State,Pac-12,19.0,13.0,9.26,4.0,"Dec 1, 1992",23.58,123.0,32.0,32.0,1096.0,25.9,0.532,0.512,16.6,0.291,558.0,7.8,18.0,12.8,32.9,4.3,1.7,2.4366666666666665,2.4366666666666665,13.3,0.098,25.6,39.866,3.0,2.1,5.0,0.184,6.7,4.4,11.2,2.18,112.8,97.1,0.451,3.09,7.5,15.4,0.486,6.7,12.8,0.52,0.8,2.6,31.4,0.175,0.2171833333333333,2.9,4.5,0.642,9.2,5.9,2.9,0.6,2.7,3.1,18.6,10.9,22.5,9.8,18.8,1.2,3.7,4.2,6.6,13.4,8.6,4.3,0.9,3.9,4.5,27.3,35.0,15.98,5.49037644,0.031934306569343,7.730505000000001,51.9,63.5,33.8,31.5,33.1,15.9,16.6,72.7,34.6189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9554655870445344,0.0526315789473684,0.8461538461538461,0.752411575562701,0.9181818181818184,0.979757085020243,,,,5.751,62.366,1.5764411723126002,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Payton_Gary_por22.jpg
59506,2019-20,Payton Pritchard,PG,,Shooter,74.0,195.0,Oregon,Pac-12,24.0,7.0,9.09,4.0,"Jan 28, 1998",22.42,54.0,31.0,31.0,1135.0,27.1,0.601,0.563,45.9,0.303,640.0,2.3,11.5,7.1,31.5,2.5,0.1,0.1923076923076923,0.1923076923076923,13.9,0.097,28.2,46.271,5.3,1.4,6.7,0.235,9.2,1.9,11.1,2.02,122.9,101.5,0.453,2.75,7.6,16.3,0.468,4.5,8.8,0.512,3.1,7.5,41.5,0.303,0.4358924485125858,4.1,4.9,0.821,4.7,6.1,1.7,0.0,3.0,2.2,22.4,11.5,24.6,6.8,13.3,4.7,11.3,6.1,7.5,7.1,9.2,2.5,0.1,4.5,3.3,33.9,0.0,0.0,0.0,0.0,7.084062000000001,33.1,60.1,13.0,21.0,37.1,13.9,45.9,67.0,37.975,7.1594,1.9583,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,U19 World Cup,7,17:56,9.0,3.1,6.4,.489,1.4,3.3,.435,1.3,1.7,.750,2.9,3.1,1.6,0.1,1.6,1.6,Bronze,0.5607287449392713,0.7206477732793523,0.888663967611336,0.7202572347266881,0.3999999999999999,0.0242914979757085,0.1944444444444444,0.9555555555555556,55.8,9.75,63.253,3.0352232807274904,0.6946457879100797,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Pritchard_Payton_bos22.jpg
30636,2014-15,Derrick Marks,PG,SG,Shooter,75.0,210.0,Boise State,MWC,24.0,8.0,1.38,4.0,"Sep 14, 1993",21.79,400.0,32.0,32.0,998.0,30.2,0.593,0.566,33.300000000000004,0.252,573.0,2.1,12.9,7.6,26.1,3.8,1.7,2.349090909090909,2.349090909090909,11.5,0.091,33.5,48.269,4.1,2.2,6.4,0.255,7.5,3.6,11.1,1.41,117.1,92.4,0.413,-0.42,9.3,18.8,0.494,6.5,12.5,0.522,2.7,6.3,43.6,0.291,0.3776020806241872,3.6,4.7,0.771,4.7,3.8,2.4,0.6,2.7,2.9,24.9,14.8,30.0,10.5,20.0,4.4,10.0,5.8,7.6,7.6,6.2,3.8,0.9,4.4,4.6,39.9,3.0,3.44,0.4990752,0.003006012024048,4.3524,18.6,71.1,22.0,47.9,44.9,10.4,33.6,48.5,25.3696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6214574898785425,0.8744939271255061,0.5931174089068826,0.2315112540192926,0.4454545454545454,0.6153846153846154,,,,8.217,66.981,2.6306472176067013,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Marks_Derrick_ncaa_bsu.jpg
88934,2017-18,Trae Young,PG,,Primary,74.0,177.8,Oklahoma,Big 12,18.0,14.0,10.56,1.0,"Sep 19, 1998",19.78,23.0,32.0,32.0,1133.0,28.3,0.585,0.518,53.1,0.443,935.0,1.3,10.0,5.8,48.6,2.5,0.7,1.09375,1.09375,18.2,0.124,37.1,62.26,4.6,1.1,5.7,0.201,9.7,1.3,11.1,1.67,114.7,108.1,0.566,1.53,9.2,21.8,0.422,5.0,10.2,0.493,4.2,11.6,36.0,0.276,0.4290909090909091,8.3,9.7,0.861,4.4,9.8,1.9,0.3,5.9,2.0,30.9,12.0,28.5,6.6,13.4,5.4,15.1,10.9,12.6,5.8,12.9,2.5,0.4,7.7,2.6,40.4,0.0,0.0,0.0,0.0,8.2850355,32.7,53.5,11.1,14.2,39.8,2.9,53.1,27.1,18.431600000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,U18 Americas Championship,5,18:57,6.0,1.4,6.8,.206,1.0,4.2,.238,2.2,2.2,1.000,3.6,3.2,0.8,0.0,0.6,1.4,Gold,0.2935222672064777,0.7631578947368421,0.8461538461538461,0.8392282958199357,0.2818181818181818,0.2712550607287449,,,,15.162,59.003,7.499228386219747,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Young_Trae_atl22.jpg
81690,2019-20,Markus Howard,PG,,Scorer,71.0,170.8,Marquette,Big East,17.0,12.0,9.3,4.0,"Mar 3, 1999",21.33,68.0,29.0,29.0,963.0,29.2,0.593,0.53,52.400000000000006,0.444,730.0,1.9,9.1,5.7,26.2,1.6,0.1,0.188235294117647,0.188235294117647,12.6,0.102,39.3,55.683,4.8,1.0,5.8,0.24,10.5,0.6,11.0,0.97,116.7,103.6,0.452,-3.51,9.8,23.3,0.422,4.8,11.1,0.434,5.0,12.2,41.2,0.314,0.4612991452991453,8.8,10.3,0.847,4.2,3.9,1.1,0.0,4.1,2.9,33.5,13.8,32.7,6.8,15.5,7.0,17.1,12.3,14.5,5.9,5.5,1.6,0.1,5.7,4.1,46.9,0.0,0.0,0.0,0.0,6.2007375,20.5,46.1,7.5,27.1,41.4,12.7,52.4,52.1,32.2796,8.324,0.739,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,U17 World Cup,12,19:48,13.2,4.9,10.6,.465,2.8,5.7,.485,0.6,0.7,.875,2.6,2.3,1.5,0.1,1.9,1.3,Gold,0.0242914979757085,0.9190283400809716,0.902834008097166,0.0498392282958199,0.2727272727272727,0.0607287449392712,0.0666666666666666,1.0,41.2,9.48,50.555,2.0667557453005894,0.5619139021516303,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Howard_Markus_den21.jpg
135782,2022-23,Jalen Pickett,SG,PG,Connector,74.0,197.8,Penn State,Big Ten,23.0,14.0,9.02,4.0,"Oct 22, 1999",23.69,400.0,37.0,37.0,1353.0,26.6,0.577,0.552,23.0,0.23,755.0,4.0,19.6,12.2,39.2,1.6,1.6,1.6,1.6000000000000003,12.9,0.088,27.3,44.457,5.5,1.8,7.3,0.215,8.0,2.9,10.9,2.89,120.3,103.1,0.514,6.15,7.7,15.1,0.508,6.4,11.6,0.546,1.3,3.5,38.1,0.233,0.2868412438625204,2.7,3.5,0.763,8.1,7.2,1.0,0.6,2.5,2.3,19.4,11.9,23.5,9.9,18.1,2.1,5.4,4.1,5.4,12.6,11.2,1.6,0.9,3.9,3.5,30.1,0.0,0.0,0.0,0.0,5.566069,27.1,68.3,12.6,49.8,47.1,7.5,23.0,48.9,18.3966,6.7154,1.7508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7530364372469636,0.7692307692307693,0.7186234817813765,0.954983922829582,0.8636363636363636,0.1821862348178137,0.6777777777777778,0.9055555555555556,72.8,8.784,69.166,2.033428384896841,0.167244885999702,
24633,2016-17,Nigel Williams-Goss,PG,,Floor General,75.0,190.2,Gonzaga,WCC,36.0,2.0,4.13,3.0,"Sep 16, 1994",22.79,34.0,38.0,38.0,1248.0,25.2,0.594,0.533,25.8,0.4,660.0,2.2,15.7,9.8,25.6,2.9,0.2,0.3741935483870967,0.3741935483870967,13.1,0.096,24.6,38.501,4.5,3.6,8.1,0.261,5.7,5.1,10.8,2.21,122.2,86.4,0.357,2.96,7.1,14.5,0.486,5.7,10.8,0.527,1.4,3.8,36.8,0.23,0.3033354632587859,5.0,5.8,0.867,7.3,5.7,2.1,0.1,2.6,1.9,20.5,9.9,20.5,8.0,15.2,1.9,5.3,7.1,8.2,10.3,8.1,2.9,0.1,3.7,2.7,28.9,5.0,3.32,0.87560352,0.0040064102564102,5.406587999999999,33.3,63.6,20.8,40.8,43.8,17.3,25.8,81.4,34.986000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,U19 World Cup,9,22:46,7.9,3.0,6.1,.491,0.9,2.1,.421,1.0,1.1,.900,2.8,2.7,0.8,0.0,0.7,2.1,Gold,0.7125506072874493,0.7408906882591093,0.7793522267206477,0.7331189710610932,0.6454545454545455,0.2955465587044534,,,,6.458,62.191,1.85160418258986,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Williamsgoss_Nigel_uta20.jpg
175953,2022-23,Brandin Podziemski,SG,PG,Scorer,76.0,203.8,Santa Clara,WCC,22.0,10.0,5.05,2.0,"Feb 25, 2003",20.34,400.0,32.0,32.0,1152.0,26.4,0.602,0.571,40.2,0.313,620.0,5.6,21.6,13.7,20.5,2.8,1.4,1.8666666666666667,1.8666666666666667,12.1,0.096,25.6,37.664,4.2,2.0,6.2,0.215,7.9,2.7,10.6,1.6,121.9,99.0,0.383,0.42,7.7,16.0,0.483,4.9,9.5,0.513,2.8,6.4,43.8,0.307,0.4192285714285715,3.9,5.0,0.771,9.7,4.1,2.0,0.5,2.5,2.1,22.1,10.8,22.4,6.9,13.4,3.9,9.0,5.4,7.0,13.7,5.7,2.8,0.7,3.6,3.0,31.0,7.0,5.33,1.07700645,0.0060763888888888,4.526256,28.5,60.3,29.1,31.3,43.1,19.4,40.2,55.6,36.7169,4.8469,1.8358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4473684210526316,0.8704453441295547,0.4271255060728745,0.3263665594855305,1.0,0.7165991902834008,0.7555555555555555,0.5777777777777777,64.0,6.026,56.051,3.0587944852920854,0.1678057471353035,
